gene,trim.211r.gtf,trim.218r.gtf,trim.227r.gtf,trim.235r.gtf,trim.236r.gtf,trim.244r.gtf,trim.253r.gtf,trim.61r.gtf,trim.71r.gtf,trim.76r.gtf,trim.82r.gtf,trim.86r.gtf
Peve_00028272,6.837674708,6.391015158,7.293977397,6.391015158,6.391015158,6.391015158,7.210428197,6.391015158,6.391015158,7.377544213,6.391015158,7.172565733
Peve_00014755,7.072126099,6.391015158,6.957295047,6.391015158,7.725495645,6.391015158,6.391015158,6.391015158,6.391015158,7.095254454,6.391015158,7.172565733
Peve_00011989,12.51329935,12.92438358,11.53818552,11.98706949,11.70731367,11.81300789,11.77621336,11.68496789,11.6698621,9.292618166,11.5936736,11.85931619
Peve_00014756,7.473054015,6.391015158,7.31929926,6.391015158,6.391015158,6.391015158,7.105677431,6.718323453,8.573045968,7.649313717,6.391015158,7.903129466
Peve_00014751,8.027124296,7.606719287,8.281988828,6.391015158,6.391015158,6.391015158,7.532084446,8.809870423,6.391015158,6.757319455,8.044249389,7.212326216
Peve_00014753,7.908718729,7.509088995,8.34263071,6.391015158,6.391015158,6.391015158,8.937904843,7.526923338,6.391015158,7.047476908,6.391015158,7.158808567
Peve_00014752,10.27355469,10.17761143,9.806040348,9.575253114,9.744800806,10.20642864,10.32508969,9.708634954,9.85081822,9.833094109,9.896515628,10.21168546
Peve_00011987,7.20406022,7.490210291,7.505363057,6.969400781,6.391015158,6.391015158,6.391015158,6.738085506,6.391015158,7.345279344,6.391015158,6.966254045
Peve_00017129,7.68844446,7.156181572,8.011084961,6.391015158,8.340797439,6.391015158,8.131806314,7.698256217,6.391015158,8.159909191,6.391015158,7.546589098
Peve_00017128,7.752688213,7.623467632,7.536220606,6.391015158,7.35083761,8.403883811,7.157511768,7.44300821,6.391015158,6.391015158,6.391015158,7.158808567
Peve_00017123,7.209905081,6.914087834,7.132195655,7.904577835,7.09590597,8.132009246,7.066827347,7.488709046,8.067055139,7.695614684,6.391015158,7.464745053
Peve_00017120,8.384047885,7.967615115,8.086368153,6.391015158,9.07570247,6.391015158,9.147378106,8.502340124,9.231265009,8.379370163,6.391015158,8.473038349
Peve_00017127,7.713622158,7.287481788,7.603234797,6.391015158,7.739569605,7.932095592,8.079535661,7.724924792,6.391015158,6.391015158,6.391015158,7.839412195
Peve_00017126,7.87065625,7.509088995,7.719714987,6.391015158,6.391015158,6.391015158,8.289261756,8.200225131,7.977443174,7.813303389,6.391015158,7.274229296
Peve_00003777,7.686744005,7.937034424,7.681094396,6.391015158,7.988550502,6.391015158,8.320993773,8.342331001,6.391015158,8.385645749,8.628120345,7.957545173
Peve_00024879,7.38168391,6.975040639,7.705171072,6.391015158,6.912704898,6.391015158,7.361734684,7.425256513,6.391015158,7.481906092,6.391015158,6.86172261
Peve_00024877,8.919904047,8.905082936,8.96726009,6.391015158,9.458990142,9.047313052,8.931027999,8.752669526,9.60908713,7.999518185,9.030106039,9.107666152
Peve_00024876,8.975405707,8.749268049,9.469837772,6.391015158,9.000060861,8.843636169,8.844617388,8.775102135,6.391015158,7.761414587,8.710737884,8.754408022
Peve_00016456,9.813704287,9.150087238,9.570146602,9.666450949,9.270821534,9.98933623,9.393371341,9.604793482,8.109432045,9.466124162,8.445431433,9.523639193
Peve_00016457,9.366603011,10.10723217,9.434116751,9.724132767,8.909186884,8.926503866,9.510913665,9.104268188,10.11523543,8.753761326,10.02662354,9.794745383
Peve_00016452,7.212810296,7.029926501,6.668210363,6.391015158,6.391015158,7.750223201,6.953816645,7.895056601,6.391015158,7.4386661,6.391015158,6.756266697
Peve_00024870,8.734713899,8.508358699,8.377045318,9.815332735,9.633469138,8.688511106,9.381340101,8.536090654,6.391015158,8.267615114,6.391015158,8.72274302
Peve_00041559,8.331585012,8.523822313,8.397457251,6.391015158,8.057232079,6.391015158,8.388111748,8.167948888,6.391015158,8.655777711,6.391015158,8.622955731
Peve_00044705,8.527128317,8.419834189,9.067513761,6.391015158,7.931300812,6.391015158,8.336564003,7.935604244,6.391015158,8.353952771,6.391015158,8.355407477
Peve_00044702,6.92791157,6.391015158,7.08811359,6.391015158,7.424713866,6.391015158,8.287653837,7.746642393,8.404106612,8.464540289,8.584788812,6.812399124
Peve_00041557,7.720234726,8.076983987,7.855185239,6.391015158,8.362882063,8.351666243,8.117102955,7.628399676,8.735433538,7.613147166,9.12184275,7.750631768
Peve_00045078,7.844540061,7.400059424,7.064903755,6.391015158,6.788865902,7.601502616,6.391015158,8.300305514,8.20927743,7.1397691,8.343367812,8.429683404
Peve_00045079,8.099871528,7.949364869,7.547002476,8.29921881,7.561977561,8.013072047,7.882522728,8.536090654,9.382165212,7.393230402,6.391015158,7.975122828
Peve_00045071,9.105851889,9.083350087,9.036574421,8.730204711,8.039544422,8.33377081,9.05430755,7.788790816,9.511118026,8.121786236,8.825790113,9.247531632
Peve_00016982,7.29778677,6.391015158,7.789574789,6.391015158,7.771699858,6.391015158,7.634367767,7.200386003,6.391015158,7.600794699,6.391015158,7.492831772
Peve_00016980,8.163991494,6.391015158,8.038527339,6.391015158,8.450131376,6.391015158,7.909357263,7.776319483,6.391015158,8.294819719,6.391015158,8.122450563
Peve_00016981,7.362686491,7.589683128,7.76564127,6.391015158,6.391015158,6.391015158,7.28967142,6.391015158,6.391015158,8.121786236,6.391015158,7.144776636
Peve_00016984,7.186240961,7.718530633,7.459430122,6.391015158,7.631634234,8.22723045,7.35015128,7.43121308,7.977443174,7.862833199,6.391015158,7.792514418
Peve_00016985,7.648602797,7.937034424,8.318077735,7.552670384,7.70643198,7.657130658,7.670853911,7.080257472,6.391015158,7.258610583,7.421365493,7.963434287
Peve_00043957,8.139206374,8.202154768,7.959996544,6.391015158,8.233272964,8.265882069,8.004701122,7.97825216,6.391015158,8.211348589,6.391015158,7.852451175
Peve_00043956,7.230008107,7.029926501,7.777674666,6.391015158,7.179394239,6.391015158,6.65928466,6.86700695,6.391015158,7.684233667,6.391015158,7.069884052
Peve_00043953,7.320835402,7.356826936,6.852409811,6.391015158,6.976517134,7.90664199,7.105677431,6.391015158,6.391015158,6.391015158,6.391015158,6.966254045
Peve_00043952,6.715261979,6.892045012,6.852409811,6.391015158,7.105706636,6.391015158,6.610161255,6.943796726,6.391015158,6.874625424,6.391015158,6.984861366
Peve_00043950,6.682867998,6.892045012,6.87528425,6.391015158,7.07585053,6.391015158,6.610161255,6.86700695,6.391015158,6.708456029,6.391015158,7.002872538
Peve_00043958,7.335847895,6.935201481,7.327567904,6.391015158,6.391015158,6.391015158,7.608311183,7.159831314,6.391015158,6.391015158,6.391015158,7.225116337
Peve_00023048,8.034604015,7.949364869,8.031726747,9.390955078,7.958372943,8.088790212,8.402882917,8.140889011,6.391015158,8.725115836,8.8620513,8.359649801
Peve_00042396,7.129947086,7.846734308,8.251664781,6.391015158,7.431129816,8.005224768,7.013050161,7.833329436,6.391015158,7.095254454,6.391015158,6.391015158
Peve_00042395,6.707479218,7.367841668,6.687284458,7.347708265,7.504768137,7.915190242,6.759247386,7.215995508,7.686478755,7.695614684,8.110253486,7.085561311
Peve_00042393,9.086699725,8.768564271,8.37910132,8.832517469,8.553249241,9.614565097,8.320993773,8.601079481,9.466947137,7.973457879,9.826703597,8.465263506
Peve_00042390,8.956751437,9.364294874,9.281867646,9.024278641,9.147397306,9.115662107,8.148136069,8.915795621,9.58178466,8.845052797,9.262362675,8.43767571
Peve_00042391,6.945898924,7.703283928,7.234632275,6.391015158,7.561977561,7.044888824,7.126887303,7.499787681,9.041750946,7.761414587,8.289074001,7.845950937
Peve_00042399,6.884937714,7.470938849,6.834452779,6.391015158,6.391015158,6.391015158,7.428132886,7.330627411,7.655647843,6.391015158,6.391015158,6.649630915
Peve_00000517,7.823791548,8.087927104,7.686700512,6.391015158,6.391015158,6.391015158,7.476538249,7.656919265,6.391015158,7.095254454,6.391015158,7.385261551
Peve_00000514,12.44458978,12.77511003,12.88616385,12.65195186,11.69668738,12.47438199,12.97127315,11.96187018,12.91558596,11.96561542,12.83163953,12.40372245
Peve_00000515,11.14485848,11.41352371,10.94274585,11.54319211,10.51508329,11.44127754,11.52804842,10.37907179,11.92343603,10.00453288,10.78163528,11.40681645
Peve_00000512,10.10200472,9.181104196,10.51049459,10.71516984,10.00161337,9.510540488,9.693014786,10.23001312,10.56255279,10.10474939,6.391015158,9.734388501
Peve_00000513,7.68844446,8.283647186,7.917123779,6.391015158,7.143533171,6.391015158,7.721950352,7.62356687,6.391015158,7.562778454,6.391015158,7.144776636
Peve_00000511,7.500195943,7.356826936,7.667893334,6.391015158,7.615989323,7.740279394,7.611240205,7.960674386,6.391015158,7.49587731,6.391015158,7.621983641
Peve_00009631,8.860737906,7.860089448,8.924459725,8.352008402,9.227070488,8.863831595,8.809522561,8.838467576,6.391015158,8.715429041,6.391015158,8.106956284
Peve_00009633,9.504575885,10.03190981,9.243617663,6.391015158,10.23883874,9.469780727,10.98900185,9.499278257,9.83362006,8.12950775,9.484274039,9.164394546
Peve_00009635,9.085597222,8.394592616,9.857431532,8.576666266,9.961340041,8.426421697,8.960258646,9.502561661,9.649074424,10.09576054,8.395421623,9.002389906
Peve_00009636,11.50139192,11.01010986,11.12814448,11.1292029,11.18171159,11.1335073,11.24333776,12.02726967,12.15282366,10.17809981,10.88767059,11.3762939
Peve_00009637,7.230008107,7.431127953,7.076614179,6.391015158,6.788865902,7.589994366,7.35015128,7.151435435,7.557038293,7.328669482,6.391015158,7.225116337
Peve_00009638,9.579661989,9.434867259,9.154641366,10.07678865,9.500856316,8.618135344,9.743908673,9.329406386,9.518346637,9.84174458,6.391015158,9.225549344
Peve_00009639,8.856178124,7.79867069,8.081146827,7.959515809,8.239328848,6.391015158,8.431922198,9.633970414,6.391015158,8.690899141,6.391015158,8.048358255
Peve_00016137,9.879365672,9.513255696,9.328753987,9.570009325,9.274983302,9.84633309,9.865439842,9.207966579,9.675116743,9.628048277,9.529151701,9.514660717
Peve_00016134,7.429655053,6.761890518,7.367720294,9.20614364,8.242345698,7.554634297,7.13724752,7.13433304,6.391015158,6.391015158,8.628120345,7.085561311
Peve_00039059,7.129947086,6.391015158,8.431424944,6.391015158,8.560310938,6.391015158,8.656744799,6.391015158,6.391015158,6.391015158,6.391015158,7.537838794
Peve_00039058,6.889903145,7.490210291,7.024192522,6.391015158,6.391015158,6.391015158,6.391015158,6.967028086,6.391015158,6.800283046,6.391015158,7.309144317
Peve_00039056,8.926734554,8.875915938,8.574089115,8.498373542,9.15043148,9.559881778,8.99358727,9.379229414,6.391015158,8.918070451,8.445431433,8.738669371
Peve_00039055,9.595817441,9.462129385,9.479423999,7.97725721,9.377756293,9.709259951,9.50181217,9.705798627,8.301606393,9.806821548,6.391015158,9.788824129
Peve_00039053,7.597880551,6.95549038,7.901956675,6.391015158,7.504768137,6.391015158,7.681822809,7.448848115,6.391015158,7.946794989,6.391015158,7.32045445
Peve_00039052,8.446945427,8.531485664,8.280878794,8.841443723,7.776211969,7.730241198,7.924720854,8.059111927,6.391015158,7.345279344,7.899881634,7.839412195
Peve_00018463,7.012420607,7.080199737,6.907633275,6.391015158,6.391015158,6.391015158,6.391015158,6.391015158,8.62942195,6.391015158,6.391015158,7.63001626
Peve_00018462,6.699496949,6.391015158,6.952535737,6.391015158,7.188083995,6.391015158,6.391015158,6.880677493,6.391015158,6.391015158,6.391015158,8.329649924
Peve_00018460,7.453781953,7.184371172,7.170239566,6.391015158,8.091833866,6.391015158,7.424573451,6.852916989,6.391015158,7.377544213,6.391015158,7.580816635
Peve_00027061,8.211024807,7.378715589,8.960660554,8.739835605,7.573020907,6.391015158,7.572467284,8.097551355,6.391015158,7.729028955,6.391015158,7.653736415
Peve_00027063,8.131212483,8.440494825,7.767368625,6.391015158,7.443824933,6.391015158,8.158901404,7.499787681,6.391015158,7.872478287,6.391015158,7.764775462
Peve_00027062,7.840126786,7.287481788,7.656440962,6.391015158,8.624447046,6.391015158,7.967507907,7.394854979,6.391015158,6.391015158,8.044249389,7.309144317
Peve_00027064,8.724676694,7.431127953,7.927621084,6.391015158,7.824639821,6.391015158,6.967535122,7.924688955,6.391015158,6.391015158,6.391015158,6.391015158
Peve_00027067,7.404855658,7.639940125,7.270777143,6.391015158,6.391015158,6.391015158,8.08334604,7.200386003,6.391015158,7.047476908,6.391015158,7.832834392
Peve_00027066,6.884937714,6.694110421,6.962012691,6.391015158,6.391015158,6.391015158,6.917879625,6.391015158,6.391015158,7.02213398,6.391015158,7.085561311
Peve_00043041,10.03795127,9.64114877,10.79524917,10.1166461,10.48237019,9.409031927,10.36079796,9.785828041,9.928431427,10.07028599,9.862038773,9.842674429
Peve_00043040,8.292010025,8.415661753,8.761483682,8.215598857,8.306927639,9.278990723,9.055207178,8.370431771,6.391015158,7.625348129,8.8620513,8.127571243
Peve_00043042,8.134644923,7.664155832,8.251664781,9.032034142,7.907572277,8.357575486,7.855028602,8.380497654,6.391015158,7.739934581,6.391015158,7.921559132
Peve_00002918,7.988990241,8.719791068,7.625253273,8.186417697,7.667221378,8.553945049,7.950584671,7.488709046,6.907018205,7.588285882,9.061370398,8.015127302
Peve_00002919,9.512713886,9.250136226,9.281343539,9.164632476,9.30648323,9.230754507,9.983890239,8.993697021,6.391015158,8.901240469,6.391015158,8.842219722
Peve_00002917,9.885923573,9.328686658,10.17243177,8.680977427,9.578794408,9.535427528,9.624765218,10.39898629,8.880180801,10.36455799,9.771992964,9.344401124
Peve_00002910,7.612637509,7.211500915,7.193425843,6.391015158,7.875136812,6.391015158,7.706084627,7.116791843,6.391015158,6.391015158,8.343367812,7.053808447
Peve_00002911,8.587573233,8.182170186,8.243680551,9.79307728,9.710688384,8.702148608,7.986253859,9.481635908,6.391015158,9.56916157,6.391015158,8.480766623
Peve_00002912,8.697780026,8.302069136,8.188690013,8.509850856,7.837482302,8.220669318,8.640944805,7.992124197,6.391015158,9.034239087,6.391015158,8.562869575
Peve_00040636,6.958998104,6.391015158,6.980486516,6.391015158,6.391015158,8.679341024,8.783411562,7.363349573,6.391015158,6.391015158,6.391015158,6.391015158
Peve_00040634,7.6608938,7.470938849,8.751480443,6.391015158,8.084993607,8.272208496,7.763126056,7.895056601,6.391015158,8.655777711,6.391015158,7.395598166
Peve_00040633,9.46274261,9.120824457,9.629443735,8.96872303,8.531831875,9.132231981,9.048897364,9.4937888,6.391015158,9.388024223,8.232311693,9.114886115
Peve_00040632,10.70127724,10.24690281,10.87738608,9.178608352,10.61759758,10.36762367,10.46585231,10.24757922,9.700687629,10.08671466,8.539975996,10.39066164
Peve_00040630,8.597117294,8.827899774,8.260727078,9.121835953,8.014325831,6.391015158,8.22495899,7.670884032,8.301606393,8.025007041,6.391015158,8.262844765
Peve_00044063,10.15197702,9.705867691,10.00664644,9.008634612,10.72429564,9.477513882,10.18877065,9.930260729,9.120707349,9.317870764,8.539975996,10.1041367
Peve_00006112,8.709477758,8.824841269,8.428463816,8.215598857,8.26326035,9.299578989,8.617506932,8.934045721,6.391015158,8.675960874,9.614827297,8.812583313
Peve_00006113,10.66651928,11.52884031,11.56403256,10.47225438,11.93682598,11.53872663,10.69707732,11.38848116,12.00698559,12.25257043,12.5601135,11.47926772
Peve_00006114,7.779514996,7.156181572,7.557664473,6.391015158,7.662213207,6.391015158,7.56329719,7.548085317,6.391015158,7.782470743,6.391015158,7.621983641
Peve_00006115,7.473054015,6.391015158,6.952535737,6.391015158,7.28515979,6.391015158,9.247930327,6.391015158,6.391015158,6.99566009,6.391015158,6.391015158
Peve_00006118,10.27924024,10.08877144,11.80402613,9.962053546,9.2956074,9.545260296,9.631324239,9.477190456,10.48431154,11.94286278,10.48750635,9.951238506
Peve_00006119,8.878824809,8.627223681,9.558153725,8.984827877,8.205647126,6.391015158,8.192376084,8.220330194,7.557038293,9.162477307,6.391015158,8.441653266
Peve_00012615,7.230008107,6.391015158,6.753552751,7.97725721,7.221845409,8.22723045,7.132087082,7.608926505,6.391015158,7.71800912,7.640502712,6.966254045
Peve_00030023,6.988391294,6.391015158,7.121444903,6.391015158,7.07585053,6.391015158,7.083764572,6.391015158,6.391015158,7.49587731,6.391015158,6.391015158
Peve_00040099,8.06768691,7.639940125,7.710648807,8.028907428,7.965991745,8.437543531,7.819671466,8.176836507,6.391015158,8.288073982,9.551064389,7.884393349
Peve_00040098,7.40256609,7.063888531,7.69412829,7.578575291,7.636795422,6.391015158,6.967535122,7.558493482,6.391015158,7.672725593,6.391015158,7.555260263
Peve_00040097,8.272764246,8.125457496,8.871818607,6.391015158,7.973560428,7.779509423,7.931242064,7.618710599,6.391015158,7.684233667,6.391015158,7.915449223
Peve_00040096,8.713112312,8.662266287,8.676010192,6.391015158,7.820325339,9.171206414,9.009486667,9.010939938,8.023106563,8.404288948,6.391015158,8.845147845
Peve_00040095,7.577222108,7.973634711,7.611298011,9.378966758,7.462537991,7.898028475,7.365560797,7.776319483,8.529112149,8.464540289,6.391015158,8.020731619
Peve_00040094,7.666116287,7.250428386,7.832665882,6.391015158,6.391015158,6.391015158,6.980918279,6.391015158,6.391015158,6.907674928,6.391015158,7.455187911
Peve_00041946,6.80903379,6.391015158,7.282462116,6.391015158,7.539504429,6.391015158,7.438726609,6.893962853,6.391015158,7.345279344,6.391015158,6.785357631
Peve_00041942,8.549508074,7.740992872,9.510913385,8.439406055,9.7197985,6.391015158,8.377668964,9.233383702,8.857110803,10.87983831,6.391015158,7.778734413
Peve_00041948,7.167971571,7.029926501,7.351889374,6.391015158,6.391015158,6.391015158,6.391015158,6.391015158,6.391015158,7.4386661,6.391015158,7.212326216
Peve_00007240,7.94955822,7.598237966,7.945394051,6.391015158,8.046651359,6.391015158,7.841021732,7.680089132,6.391015158,7.328669482,8.670072884,7.580816635
Peve_00007247,7.43629979,7.733558561,7.551281468,7.314067301,7.907572277,6.391015158,8.069955931,7.448848115,6.391015158,7.613147166,8.584788812,7.374799463
Peve_00007246,9.562144425,8.644861163,7.86469776,9.770466719,8.633359187,9.810245123,9.000156487,8.533867672,6.391015158,8.875597265,6.391015158,6.391015158
Peve_00007245,6.864535196,7.499697442,7.642914748,6.391015158,8.046651359,6.391015158,7.642904984,7.537563022,6.391015158,7.706872075,6.391015158,6.837763669
Peve_00030544,8.931680725,9.07573118,8.903233815,10.05456916,7.556408296,8.579006961,8.75116724,9.420399505,9.496548258,8.720281239,8.628120345,9.26271476
