gene,trim.321ra.gtf,trim.331ra.gtf,trim.336r.gtf,trim.370r.gtf,trim.380r.gtf,trim.410r.gtf,trim.414r.gtf,trim.419r.gtf,trim.468r.gtf,trim.512r.gtf,trim.549r.gtf,trim.568r.gtf,trim.571r.gtf,trim.581r.gtf,trim.586r.gtf
Ahyacinthus24695,7.111758373,7.970362152,6.47174412,6.47174412,6.47174412,6.47174412,7.371344328,7.446125528,6.47174412,7.230863563,7.075559662,7.708400071,7.571629602,6.47174412,6.47174412
Ahyacinthus24698,7.267271726,7.822303949,7.301218632,6.47174412,6.47174412,6.945725485,7.397591442,6.47174412,7.426297794,7.678513256,7.503129094,6.47174412,7.429807469,6.47174412,6.47174412
Ahyacinthus24526,7.848945255,7.923199883,7.565730412,8.952503382,7.621373336,8.00185877,8.272137736,8.014668252,6.891180078,7.611313641,7.296406401,7.641400547,7.765432695,7.722050404,7.367801199
Ahyacinthus24524,7.413320482,7.80289183,6.796753638,6.47174412,7.832999549,6.983323612,7.999018239,7.523901062,7.313207326,7.454488011,8.013002397,7.909632151,8.142097405,6.47174412,6.968011304
Ahyacinthus24525,8.22373943,7.747567564,7.280755796,8.204307703,7.480917255,7.593222675,8.67669503,8.194896086,7.843430487,7.511708605,7.677860669,8.210030837,9.033956685,8.126017208,7.578039064
Ahyacinthus24523,7.578380229,6.47174412,8.061439765,9.733093226,9.762317403,6.47174412,10.7969859,6.47174412,8.559977356,9.603300286,8.103677122,6.47174412,8.43212915,6.47174412,8.078620893
Ahyacinthus24520,7.49970903,6.47174412,6.47174412,6.47174412,6.47174412,7.938280157,7.306478651,6.47174412,6.47174412,8.379752575,7.503129094,7.418378477,8.572648268,6.47174412,6.47174412
Ahyacinthus21341,10.93855877,10.81203473,10.1199936,10.22292462,10.57151527,10.72183431,11.17577951,10.87428446,10.27779821,11.26686969,10.94922311,11.00789486,10.89139994,11.02593642,11.64602537
Ahyacinthus21340,7.837373749,7.773081942,7.377982009,6.47174412,7.276664801,8.173840926,8.249736594,7.733464458,7.21893034,7.333698673,7.792699093,7.651256796,7.755600027,7.815759249,7.334547667
Ahyacinthus21343,7.62255596,7.113872936,6.47174412,7.194728756,6.47174412,7.593222675,7.479525571,7.317631292,6.47174412,7.276712258,7.530202281,6.47174412,7.497106985,6.47174412,6.47174412
Ahyacinthus21342,8.568913586,6.47174412,6.47174412,6.47174412,7.97437772,8.355118511,7.777700558,8.497734019,7.416646423,6.47174412,6.47174412,7.838586579,7.969581642,6.47174412,6.47174412
Ahyacinthus21344,7.521366562,7.002086454,7.622792476,6.47174412,7.208081949,6.47174412,7.051916839,7.295273442,6.47174412,7.246477,6.47174412,6.47174412,7.470814419,7.78545565,6.47174412
Ahyacinthus21347,8.301359945,7.778109948,9.249387969,7.820976019,8.985607196,7.496780628,8.537683646,8.471268751,8.983311072,8.466490921,8.513383174,7.961866553,8.962384882,6.47174412,7.450311896
Ahyacinthus21346,9.324087267,9.232929826,9.290759623,8.845667146,9.59783725,8.835092734,9.091916451,9.473313006,10.04852657,9.674844918,9.7314678,9.691633092,9.632660702,6.47174412,10.03046116
Ahyacinthus21349,8.158429879,8.015620462,7.520499846,6.47174412,7.987569981,7.348902332,8.364752572,7.891125934,7.551152668,7.792411621,7.950242737,8.046116345,8.292586067,6.47174412,6.47174412
Ahyacinthus21348,8.82017986,8.630786923,8.651725088,9.39687248,8.775878464,8.465070694,9.020967366,8.585174137,7.91536071,8.762770548,8.257457223,8.774260048,8.084963178,6.47174412,8.904634702
Ahyacinthus11609,8.758076919,8.662205222,8.920892786,7.980292869,9.25133678,8.251283785,8.084356073,9.001516492,9.57749446,9.647831334,8.183037256,8.579047678,9.940653588,9.944442704,9.830337713
Ahyacinthus26586,8.26717347,8.11598244,7.396060794,6.47174412,7.87737045,6.47174412,8.54067486,8.305201341,7.96081708,8.036336069,8.506007795,7.779861974,8.644567001,6.47174412,8.425134858
Ahyacinthus26587,8.261828241,7.348928343,6.47174412,6.47174412,6.47174412,8.775606765,6.991357046,7.647020039,6.47174412,7.887518289,7.547809043,8.05286416,7.185104954,6.47174412,6.47174412
Ahyacinthus26585,6.47174412,7.24587826,6.659652647,6.47174412,7.154494898,6.47174412,7.007170405,6.883764126,6.47174412,7.214891775,6.47174412,7.46768708,7.145052493,6.47174412,6.47174412
Ahyacinthus26588,10.38274131,6.83782648,6.47174412,6.47174412,6.905953768,9.493430241,6.958122276,8.215983441,6.47174412,7.856747017,7.654782596,8.844213965,7.822550679,6.47174412,6.47174412
Ahyacinthus26589,11.0283951,9.794579968,8.590617928,11.16159146,9.885942264,9.938787509,10.66321952,9.988339902,9.996929995,9.321356719,9.585852587,10.73861948,9.477183947,11.89971189,9.028293246
Ahyacinthus11607,9.452223489,9.390981642,6.47174412,9.267080709,9.44599957,9.040708361,8.81940101,9.152300817,8.686123585,9.143040457,9.60407714,9.071455304,9.293597799,6.47174412,9.398577662
Ahyacinthus11606,7.189975177,7.566678557,7.504904637,6.47174412,7.165569813,6.47174412,7.479525571,7.899018885,6.47174412,7.128717463,7.521268595,6.47174412,6.47174412,6.47174412,6.675176122
Ahyacinthus11605,8.23748016,9.478905006,8.83211573,6.47174412,8.184045851,8.672117472,8.391913731,9.112389252,7.682918671,8.910097256,7.758181279,6.47174412,8.764838624,6.47174412,8.09437324
Ahyacinthus11604,8.146697999,9.014639014,8.481888431,6.47174412,8.290030693,7.870829939,8.747420464,9.332338238,8.046556276,8.73465886,8.476073402,7.983524128,7.629443599,6.47174412,8.062652049
Ahyacinthus22692,10.48340686,10.5076901,9.717926744,10.24576358,10.41491815,9.941173214,10.42663103,10.29211364,9.841876282,10.14185666,10.18779064,10.07680133,10.06939506,9.777960676,10.26852358
Ahyacinthus22693,9.788821256,9.499724973,8.923212714,9.461444514,9.003328567,9.733607002,10.26809209,9.818035329,9.297363209,9.476046366,10.11164785,9.31533656,10.01687464,6.47174412,9.267640238
Ahyacinthus22691,10.30409875,10.60880428,10.05354601,9.815176319,10.21782302,10.04014287,9.844883127,10.1540314,10.38633032,10.34046523,9.204800112,10.32718,9.758225568,10.0616444,11.08612906
Ahyacinthus22696,9.948915101,10.2525725,10.44102817,10.14241742,10.11024959,9.736364421,10.20155044,9.901483777,10.11270066,10.24012832,9.841366766,9.966074184,10.22671111,9.388474675,9.707813363
Ahyacinthus22697,11.89025134,11.75910665,12.60451681,11.84265827,12.77322711,12.50953021,11.65737384,11.89283484,13.02074743,12.67877651,12.18188889,12.92418507,12.4938376,11.69358491,12.46597988
Ahyacinthus22694,10.93239094,11.01164375,13.26193726,10.03624453,12.94227361,11.51417675,9.98514899,11.03393393,12.87244918,12.7623736,12.18596647,12.88883423,12.47836468,9.558965997,12.92014876
Ahyacinthus22695,9.890077598,9.861080316,9.313608444,6.47174412,9.420215863,8.917156056,9.089939654,9.327212971,9.489642275,9.559388357,8.843009099,8.876114619,9.595957071,6.47174412,9.229082019
Ahyacinthus22698,10.17047806,10.34798114,10.32402978,10.85618401,10.09329979,11.17088671,11.23845013,10.49374743,10.29630778,10.31755424,10.79657478,10.28944594,10.03573369,11.15392229,10.29936163
Ahyacinthus22699,14.20155844,13.89234377,14.15260194,15.21645569,14.21750642,14.48192319,13.82442426,13.90806873,14.62117479,14.36489535,13.78784075,15.37244654,13.89753025,15.25979283,14.17927784
Ahyacinthus12362,10.19201679,9.168878685,9.121280318,8.782417108,8.735896759,9.09415587,10.2317032,8.639638025,8.831948769,8.993820559,9.184926932,9.196017802,9.441312367,9.013929964,8.876797824
Ahyacinthus12365,9.989817081,9.564095938,8.876037728,9.739579416,8.654649601,9.677295767,9.674959451,9.719688413,8.948300005,9.518336991,9.856588885,10.16708878,9.994259258,10.86112803,9.704725738
Ahyacinthus12364,11.48232448,11.42516232,10.8916361,10.49084647,10.82080977,10.5964449,11.43111535,11.30375439,10.60736804,10.95380791,10.88098635,10.04084185,10.90259406,11.2897518,10.72841883
Ahyacinthus17785,10.0858062,10.52535951,10.54260803,10.08272003,10.63801744,9.702914395,9.540085837,10.18721068,10.20951493,10.41561192,9.780239809,8.858485797,9.964131544,9.164022386,10.35618102
Ahyacinthus10263,6.47174412,6.894084904,7.280755796,8.509895083,6.47174412,6.47174412,7.669212075,8.396153365,6.47174412,9.331163394,7.512245002,9.209795741,8.764838624,6.47174412,8.777578677
Ahyacinthus10260,10.33314583,10.13227486,9.376654484,9.515596655,9.233260147,9.847570808,10.53993457,10.25600206,9.891613172,9.389765144,10.34654157,8.774260048,10.45221172,9.194154114,10.04633672
Ahyacinthus10261,11.16349516,10.6444506,10.10516187,10.55431762,9.658895009,11.00407349,11.82998,11.05389008,11.08127393,10.54467691,11.22636143,10.39031448,10.97418847,10.33390461,10.62694092
Ahyacinthus10266,12.10941981,11.7238473,12.88636854,10.57965683,12.12334935,11.90713099,11.30889573,12.13731531,12.60643014,12.6230838,11.53653824,11.90311055,11.77954517,10.98997777,12.10603184
Ahyacinthus10267,10.58977161,10.05245582,10.40603728,10.79883196,10.36015429,10.43562425,9.916749068,9.845809897,10.75593978,10.34702938,9.68406386,11.2959225,10.5810737,9.810303981,10.27887709
Ahyacinthus10264,7.563179412,8.275005704,7.727692289,6.47174412,7.53700497,7.938280157,7.961080653,8.980200723,8.507991572,8.5520511,8.07773773,6.47174412,8.370102285,6.47174412,8.61669332
Ahyacinthus10265,10.26524778,10.21098745,9.63453401,6.47174412,9.333733244,9.419473921,9.834478164,10.53263063,9.903141648,9.568693539,9.19820751,9.434560956,9.430891852,9.633396517,9.303095678
Ahyacinthus10268,8.116848957,7.80289183,7.951004939,6.47174412,7.663870753,6.47174412,8.203655062,8.073403139,7.811976666,8.170967993,6.47174412,6.47174412,8.415513812,6.47174412,7.525515459
Ahyacinthus23259,12.94737004,12.8761166,14.3831585,14.11379513,14.35974369,13.86930336,12.47526097,13.02971043,14.95313295,13.88092545,13.79069876,15.24038402,14.3729174,13.88243604,14.91692862
Ahyacinthus23258,13.00817355,12.89691752,14.41895313,14.19248688,14.41883032,14.15624957,12.44715331,13.07175085,15.43391135,14.45553002,14.35904539,14.9399935,14.99714108,13.92070429,15.04065059
Ahyacinthus19779,8.215419432,7.591237591,6.47174412,8.339340368,7.693132074,7.407487036,7.487302949,7.535281981,6.47174412,7.460382833,7.662535861,6.47174412,7.849988934,6.47174412,7.469729539
Ahyacinthus19778,9.321688384,9.285130758,9.080603444,9.371865648,7.93384173,9.017805326,9.873391046,9.409455502,9.312985519,7.844977192,8.931552619,8.004773221,8.681362579,6.47174412,8.777578677
Ahyacinthus19773,12.26191016,11.97111494,11.66600683,10.42842382,11.17153002,10.99154704,11.402684,11.68658567,12.11390263,10.65540862,11.51118142,12.17028925,10.69715495,9.133215637,11.0175436
Ahyacinthus19772,11.91642371,11.87134465,10.81443513,12.72150931,11.30162426,11.91075945,12.40693608,11.88322638,11.21229081,11.1283694,11.56103753,11.24379582,11.78408489,13.03644695,11.80388651
Ahyacinthus23252,12.2820245,12.49921968,13.21397543,14.32238153,12.95839464,13.58733448,11.402684,12.00753412,12.33892684,12.94595171,12.76246129,12.90919964,11.99064387,12.43871755,11.54714603
Ahyacinthus19777,10.91802559,10.99320234,10.5062935,10.53593982,10.20377415,10.64530582,11.59015387,11.09261919,10.67950927,9.69571241,10.2496702,8.84062212,10.2162465,9.683249568,10.03903155
Ahyacinthus19776,9.582593983,8.929459622,8.231577396,11.48964569,8.176637967,9.548015543,10.58519198,8.689870016,8.778404977,8.721332882,9.879796881,8.862030138,8.398676449,12.0813248,9.187178667
Ahyacinthus19775,8.545620693,8.731961602,9.38495917,7.955290879,8.634172136,8.936913244,8.963591569,8.871858092,8.883430751,8.962229263,8.958070564,8.983784488,8.630497506,6.47174412,8.401058974
Ahyacinthus19774,7.65090844,8.22879223,6.73729974,8.444408907,7.627560249,6.47174412,6.47174412,8.145254375,7.302066136,7.775693362,7.58203874,7.689716733,9.240648078,6.47174412,6.47174412
Ahyacinthus17608,8.15550776,8.494194886,8.227606652,8.9974017,7.797162725,8.458031083,8.395267831,8.862874321,8.11179175,8.466490921,8.393964243,8.626421903,9.322162785,6.47174412,8.14540187
Ahyacinthus17605,12.69328916,9.424094065,9.1232828,12.19299035,9.170658283,10.43562425,9.795658511,8.753995919,9.143819355,9.800911306,10.19105799,9.98671528,8.601894755,10.74636629,9.487934599
Ahyacinthus17604,7.521366562,8.097343887,7.878023544,6.47174412,7.267263057,6.47174412,7.736880683,7.51815614,7.490946147,7.988890737,8.26644657,6.47174412,7.683970223,9.091033494,7.17019619
Ahyacinthus17607,10.68006062,10.84453057,10.13077288,9.910073277,10.54232258,8.753298866,9.548639164,10.80119875,10.93277149,10.52378253,10.54652609,10.80148778,10.72160564,8.606680909,10.44245741
Ahyacinthus17606,11.8378782,12.19434801,12.97266658,13.36825973,12.21020991,13.29250065,12.3701326,12.43296547,13.0604206,12.64915733,13.24255793,14.0477902,12.52459542,12.93698611,12.59835448
Ahyacinthus17601,7.356835265,7.773081942,6.47174412,7.699728185,7.372995068,7.479649269,7.865414575,7.879178121,7.16653483,6.47174412,7.436505587,6.47174412,7.911414345,6.47174412,6.47174412
Ahyacinthus17600,9.772378745,9.629181461,9.638684862,10.73909291,9.583758206,9.519382521,10.05438734,10.45955734,9.688667392,9.245508699,9.239438305,9.101449267,9.497276256,8.883162827,10.40800337
Ahyacinthus17603,12.98149675,13.34931916,13.52822534,13.93665746,13.6734819,13.39445546,11.92781732,12.86360201,14.14829516,13.75185864,13.80516953,13.35976438,13.39783166,13.25578096,14.02520994
Ahyacinthus13519,8.709985795,8.593569114,8.685402178,6.47174412,8.333248873,8.091019586,8.405276711,9.095789936,8.6132152,8.890016397,8.796443271,6.47174412,8.216414194,6.47174412,8.54273529
Ahyacinthus13518,11.98199228,11.91447437,11.23093882,11.60491682,10.87950244,12.02397067,13.16398757,12.153923,11.30770447,11.67299848,12.53802704,11.3191194,12.48797743,12.98055512,12.09090599
Ahyacinthus13515,9.10649854,8.952702968,8.60542947,9.113739817,8.31680509,9.170608063,9.714666922,9.565028646,9.406836062,8.874756573,8.787528273,9.18489541,9.023458226,6.47174412,7.697820829
Ahyacinthus13514,9.70827345,9.783010221,10.84439291,9.484909655,10.92990016,10.19981703,8.910466863,9.396081385,10.6623736,10.91146832,10.17684507,10.4688812,11.28680166,6.47174412,10.52208696
Ahyacinthus13517,16.3921221,16.93610768,16.76130741,17.8281526,16.83265226,16.33182173,15.78580128,15.99077797,17.88552992,16.58270161,16.87859463,16.34416467,17.49279714,16.44006933,17.18319793
Ahyacinthus13516,8.750791079,9.014639014,9.834447483,9.53069165,9.587611959,8.689939422,8.564357916,8.965244953,8.772641503,9.054881758,8.860061606,8.300771649,9.157210737,8.07984603,7.770300959
Ahyacinthus13511,10.1466041,10.03841235,10.42998725,6.47174412,10.2268403,9.736364421,9.673659755,9.794312689,9.69754746,9.053388115,9.256437028,10.04235844,9.369414179,9.633396517,9.164601533
Ahyacinthus13510,7.237374544,7.31612617,7.259705668,6.47174412,6.848133229,6.983323612,7.805902362,7.641987524,7.615435159,7.586123148,8.007438932,6.924184042,7.309229945,6.47174412,6.47174412
Ahyacinthus13513,7.80588544,7.822303949,8.0003459,6.47174412,7.929245118,7.496780628,7.860139351,7.778467744,7.891909598,7.728269271,7.950242737,6.47174412,7.936717657,6.47174412,6.47174412
Ahyacinthus13512,11.58775655,11.85227986,11.65794519,10.5974858,11.75599592,10.5474187,11.3945123,11.7521109,10.57666794,11.42446108,10.88165815,9.763549924,11.13700019,10.74636629,11.27883628
Ahyacinthus13948,8.9954665,9.03647909,9.135236687,6.47174412,8.390708016,9.054267659,8.528668053,8.602851891,8.784143572,9.128971396,8.817015904,9.513885331,9.216447906,9.439344926,9.309259449
Ahyacinthus02147,8.610219406,7.015704901,7.156214642,6.47174412,7.754642937,7.050966582,7.623597931,7.215377067,8.046556276,7.386761535,6.945095127,6.47174412,7.858980569,6.47174412,8.14540187
Ahyacinthus02515,7.295981958,7.054567231,6.47174412,6.47174412,6.47174412,7.77376443,6.47174412,7.36739701,6.47174412,7.222923888,7.456072447,6.47174412,7.497106985,6.47174412,6.47174412
Ahyacinthus02513,7.244967605,6.47174412,7.480983992,6.47174412,7.187167178,7.798881281,6.991357046,7.124839336,7.567644341,6.47174412,7.181377217,7.001472905,6.47174412,8.621973564,6.47174412
Ahyacinthus02511,11.29691623,11.76043548,12.57433293,12.14665452,12.10555217,11.71019294,10.51207753,11.46654043,12.7365412,12.70375516,12.07102129,12.99841474,12.66952443,11.14640539,13.43873628
Ahyacinthus02519,7.923072238,7.554150476,8.141038726,6.47174412,7.693132074,7.608360735,7.748710215,7.535281981,9.587102007,7.841024961,7.234843721,7.514327952,8.43761938,6.47174412,7.560863342
Ahyacinthus02518,9.972539665,13.64000617,15.01787265,12.70438926,14.36141038,7.859170222,9.756969372,13.5983692,12.64324982,11.88612338,12.79111259,10.87786896,11.21384981,7.266008979,12.89140032
Ahyacinthus12646,8.82017986,7.661309526,6.47174412,6.47174412,7.596215548,6.47174412,7.694352872,7.611226816,7.55943547,6.47174412,7.260103056,6.47174412,8.475399296,6.47174412,8.351475107
Ahyacinthus12644,7.933770243,6.911200753,6.47174412,6.47174412,7.228371005,7.111161756,7.92180991,7.636928679,7.386995824,6.931626782,7.87119107,6.47174412,7.309229945,6.47174412,6.47174412
Ahyacinthus12645,9.894076948,7.855442709,7.961048291,6.769471,7.905970076,8.362756077,8.624540145,8.291244514,7.718500263,7.804776838,8.001848086,7.443391518,7.694521329,6.47174412,7.643765523
Ahyacinthus12642,12.45842138,9.229796932,8.868816572,9.461444514,9.434598899,9.785099019,11.53246431,9.834228772,9.743986229,8.387213429,10.35626471,8.587790698,10.327343,8.44287754,9.415773602
Ahyacinthus12643,7.739910821,6.47174412,6.47174412,8.302253452,6.47174412,7.708150047,7.532581803,6.833391268,7.255745869,6.9942606,7.38548508,6.47174412,7.292755783,6.47174412,6.47174412
Ahyacinthus12641,11.47995027,14.16098442,14.94174091,11.82465542,13.76251267,12.76165011,13.58179613,14.23299313,12.6268738,13.94556095,13.69897602,11.3601961,12.21226588,10.88241575,13.52639986
Ahyacinthus16559,7.337080785,9.550459788,9.170486429,6.47174412,8.28324501,8.062059165,7.805902362,8.926256538,7.704419332,9.127556524,8.252937572,7.324241408,7.936717657,6.47174412,8.816390363
Ahyacinthus16556,7.229698335,7.28184233,7.259705668,6.47174412,6.47174412,7.139107651,7.353355638,7.115031008,7.490946147,7.570677316,8.024048439,7.735788848,7.547462574,6.47174412,7.250786185
Ahyacinthus16554,7.295981958,7.255039366,7.359486882,7.791971249,7.143223678,7.652384222,7.582692387,7.657007458,7.49979987,7.276712258,7.573599378,6.47174412,7.145052493,6.47174412,7.697820829
Ahyacinthus16555,11.07461994,10.68204607,10.9806241,10.35897292,10.61203537,11.08025247,11.05697673,10.83132595,10.6661162,10.80997878,10.85316849,10.90300638,10.41222422,11.20063828,10.07637752
Ahyacinthus16552,7.664779585,7.227191029,7.696090704,6.47174412,6.47174412,6.47174412,7.106451595,7.387800367,6.47174412,7.692330977,7.426549546,7.983524128,7.58348026,6.47174412,6.47174412
Ahyacinthus16553,9.10368936,8.633230712,9.419308208,8.141481252,8.618600513,7.811216921,8.4888514,8.490570476,7.739259832,8.838460759,8.819929128,6.47174412,8.995059695,6.47174412,8.351475107
